python3-pyperclip	1.11.0-1	ii 
python3-pyphen	0.16.0-2	ii 
python3-pypsrp	0.8.1-0kali4	ii 
python3-pypykatz	0.6.13-0kali1	ii 
python3-pysnmp	7.1.22-3	ii 
python3-pyspnego	0.10.2-4	ii 
python3-pytest	9.1.1-1	ii 
python3-python-multipart	0.0.26-1	ii 
python3-python-socks	2.8.1-2	ii 
python3-pytz	2025.2-7	ii 
python3-pyvnc	0.1-0kali4	ii 
python3-pywerview	0.3.3-0kali1	ii 
python3-pyzipper	0.3.6-5	ii 
python3-qrcode	8.2-1	ii 
python3-redis	6.4.0-2	ii 
python3-referencing	0.37.0+~2025.1.1-3	ii 
python3-regex	0.1.20250918-1+b2	ii 
python3-requests	2.32.5+dfsg-2	ii 
python3-requests-file	3.0.1-1	ii 
python3-retrying	1.4.2-3	ii 
python3-rich	15.0.0-1	ii 
python3-rpds-py	0.30.0-2+b1	ii 
python3-rq	2.11-1	ii 
python3-ruamel.yaml	0.18.14-4	ii 
python3-ruamel.yaml.clib	0.2.15+ds2-2+b1	ii 
python3-scapy	2.7.0+dfsg1-1	ii 
python3-secretsocks	0.9.1+git20221130.43c0bed-0kali2	ii 
python3-secure	1.0.1-0kali1	ii 
python3-service-identity	26.1.0-2	ii 
python3-setuptools	78.1.1-0.1	ii 
python3-setuptools-whl	78.1.1-0.1	ii 
python3-shodan	1.31.0-2	ii 
python3-simple-websocket	1.1.0-6	ii 
python3-simplejson	4.1.1-1+b1	ii 
python3-six	1.17.0-3	ii 
python3-slowapi	0.1.10-1	ii 
python3-socketio	5.16.0-1	ii 
python3-socks	1.7.1+dfsg-2	ii 
python3-sortedcontainers	2.4.0-3	ii 
python3-soupsieve	2.8.4-1	ii 
python3-sqlalchemy	2.0.48+ds1-1	ii 
python3-sqlalchemy-utc	0.14.0-5	ii 
python3-stamina	26.1.0+dfsg-1	ii 
python3-starlette	1.3.1-1	ii 
python3-stix2	3.0.1-0kali2	ii 
python3-stix2-patterns	2.0.0-0kali1	ii 
python3-stone	3.5.3-1	ii 
python3-sympy	1.14.0-4	ii 
python3-tabulate	0.10.0-1	ii 
python3-tempora	5.7.0-2	ii 
python3-tenacity	9.1.4-2	ii 
python3-termcolor	2.4.0-3	ii 
python3-terminaltables3	4.0.0-9	ii 
python3-tinycss2	1.5.1-5	ii 
python3-tinyhtml5	2.0.0-1	ii 
python3-tk	3.14.6-1	ii 
python3-tldextract	5.3.1-2	ii 
python3-tls-parser	1.2.2-0kali1	ii 
python3-tomlkit	0.13.3-3	ii 
python3-tornado	6.5.5-4	ii 
python3-tqdm	4.69.0-1	ii 
python3-twisted	26.4.0-4	ii 
python3-typeguard	4.4.4-3	ii 
python3-typing-extensions	4.16.0-4	ii 
python3-typing-inspection	0.4.4-1	ii 
python3-uc-micro	2.0.0-1	ii 
python3-ufolib2	0.18.1+dfsg1-2	ii 
python3-uharfbuzz	0.53.3-1+b1	ii 
python3-ujson:amd64	5.13.0-1+b1	ii 
python3-unicodedata2	17.0.1+ds-1+b1	ii 
python3-unicrypto	0.0.12-1	ii 
python3-urllib3	2.7.0-3	ii 
python3-urwid	3.0.4-1	ii 
python3-userpath	1.9.2-2	ii 
python3-uvicorn	0.38.0-1	ii 
python3-uvloop	0.22.1+ds1-3+b1	ii 
python3-venv	3.14.6-1	ii 
python3-virtualenv	21.5.1+ds-1	ii 
python3-wcwidth	0.2.14+dfsg1-2	ii 
python3-webencodings	0.5.1-6	ii 
python3-websocket	1.9.0-4	ii 
python3-websockets	16.0-1+b1	ii 
python3-websockify	0.13.0+dfsg1-2+b1	ii 
python3-werkzeug	3.1.8-1	ii 
python3-wheel	0.47.0-1	ii 
python3-whois	0.9.3-0kali1	ii 
python3-winacl	0.1.9-0kali2	ii 
python3-wrapt	2.1.1-2	ii 
python3-wsproto	1.3.2-3	ii 
python3-xlsxwriter	3.1.9-2	ii 
python3-xmltodict	1.0.3-1.2	ii 
python3-yaml	6.0.3-1+b1	ii 
python3-yarl	1.23.0-2	ii 
python3-zc.lockfile	4.0-3	ii 
python3-zipp	3.23.0-1	ii 
python3-zlib-wrapper	0.1.3-0kali3	ii 
python3-zope.interface	8.6-1+b1	ii 
python3-zopfli	0.4.3-2	ii 
python3-zstandard	0.25.0-1+b2	ii 
python3.13-tk	3.13.15-1	ii 
python3.14	3.14.6-1	ii 
python3.14-dev	3.14.6-1	ii 
python3.14-minimal	3.14.6-1	ii 
python3.14-tk	3.14.6-1	ii 
python3.14-venv	3.14.6-1	ii 
qsslcaudit	0.8.3-0kali2	ii 
qt6-qpa-plugins:amd64	6.10.2+dfsg-16	ii 
racc	1.8.1-2	ii 
radare2	6.0.4+dfsg-1	ii 
rake	13.4.2-1	ii 
readline-common	8.3-4	ii 
reaver	1.6.6-2+b1	ii 
rebind	0.3.4-1kali10	ii 
recon-ng	5.1.2-2	ii 
redsocks	0.5-2+b5	ii 
responder	3.2.2.0-0kali1	ii 
rfkill	2.42.2-2	ii 
rpcbind	1.2.7-1	ii 
rsmangler	1.5-0kali3	ii 
rsync	3.4.4+ds1-1	ii 
ruby	1:3.3+b1	ii 
ruby-activesupport	2:7.2.3.2+dfsg-2	ii 
ruby-addressable	2.9.0-1	ii 
ruby-base64	0.3.0-1	ii 
ruby-builder	3.3.0-1	ii 
ruby-bundler	4.0.18-1	ii 
ruby-cms-scanner	0.15.0-0kali4	ii 
ruby-concurrent	1.3.8-1	ii 
ruby-connection-pool	3.0.2-2	ii 
ruby-csv	3.3.5-1	ii 
ruby-did-you-mean	2.0.0-1	ii 
ruby-domain-name	0.6.20240107-1	ii 
ruby-erubi	1.13.1-1	ii 
ruby-ethon	0.18.0-2	ii 
ruby-ferrum	0.18.0-1	ii 
ruby-ffi:amd64	1.17.4+dfsg-1	ii 
ruby-get-process-mem	1.0.0-1	ii 
ruby-gssapi	1.3.1-1	ii 
ruby-gyoku	1.4.0-1	ii 
ruby-http-cookie	1.1.6-1	ii 
ruby-httpclient	2.9.0-1	ii 
ruby-i18n	1.15.2-1	ii 
ruby-ipaddress	0.8.3-6	ii 
ruby-json:amd64	2.21.2+dfsg-1	ii 
ruby-levenshtein	0.2.2-4	ii 
ruby-little-plugger	1.1.4-3	ii 
ruby-logging	2.4.0-2	ii 
ruby-mime	0.4.4-3	ii 
ruby-mime-types	3.7.0-1	ii 
ruby-mime-types-data	3.2026.0701-1	ii 
ruby-mini-exiftool	2.14.0-1	ii 
ruby-mini-portile2	2.8.9-2	ii 
ruby-minitest	6.0.6-2	ii 
ruby-multi-json	1.15.0-1	ii 
ruby-net-http-digest-auth	1.4.1-2	ii 
ruby-net-telnet	0.2.0-1	ii 
ruby-nokogiri	1.19.4+dfsg-1	ii 
ruby-nori	2.9.1-1	ii 
ruby-ntlm	0.6.5-1	ii 
ruby-opt-parse-validator	1.10.1-0kali2	ii 
ruby-pkg-config	1.6.5-1	ii 
ruby-progressbar	1.13.0-2	ii 
ruby-public-suffix	7.0.5-1	ii 
ruby-ruby2-keywords	0.0.5-1	ii 
ruby-rubygems	4.0.18-1	ii 
ruby-snmp	1.3.4-1	ii 
ruby-spider	0.8.0-2	ii 
ruby-sys-proctable	1.3.0-1	ii 
ruby-typhoeus	1.6.0-1	ii 
ruby-tzinfo	2.0.6-2	ii 
ruby-unf	0.2.0-1	ii 
ruby-webrick	1.9.2-2	ii 
ruby-websocket-driver:amd64	0.8.2-1	ii 
ruby-websocket-extensions	0.1.5-2	ii 
ruby-winrm	2.3.9-0kali1	ii 
ruby-winrm-fs	1.3.5-0kali2	ii 
ruby-xmlrpc	0.3.3-2	ii 
ruby-yajl	1.4.3-2	ii 
ruby-zip	3.5.0+dfsg-1	ii 
ruby3.3	3.3.8-2.2	ii 
rubygems-integration	1.20.1	ii 
runit-helper	2.16.7	ii 
sakis3g	0.2.0e+git20150717-0kali2	ii 
samba	2:4.24.5+dfsg-1	ii 
samba-common	2:4.24.5+dfsg-1	ii 
samba-common-bin	2:4.24.5+dfsg-1	ii 
samba-libs:amd64	2:4.24.5+dfsg-1	ii 
samdump2	3.0.0-8	ii 
sasquatch	4.5.1-0kali2	ii 
sbd	1.37-1kali6	ii 
scalpel	1.60+git20240110.6960eb2-2	ii 
screen	5.0.2-1	ii 
scrounge-ntfs	0.9-11	ii 
sed	4.9-3	ii 
sendemail	1.56-5.2	ii 
sensible-utils	0.0.26	ii 
set	8.1.3+git20260604-0kali1	ii 
shared-mime-info	2.4-5+b3	ii 
skipfish	2.10b-2kali8	ii 
sleuthkit	4.14.0+dfsg-0kali1	ii 
smbclient	2:4.24.5+dfsg-1	ii 
smbmap	1.10.7-1	ii 
snmp	5.9.5.2+dfsg-2.1+b2	ii 
snmpcheck	1.9-0kali2	ii 
snmpd	5.9.5.2+dfsg-2.1+b2	ii 
socat	1.8.1.3-2	ii 
sphinx-rtd-theme-common	3.1.0+dfsg-2	ii 
spiderfoot	4.0-0kali5	ii 
spike	2.9-1kali11	ii 
spooftooph	0.5.2-1kali4	ii 
sqlite3	3.53.4-2	ii 
sqlmap	1.10.8-1	ii 
sqsh	2.5.16.1-3+kali1	ii 
sqv	1.4.0-1	ii 
ssl-cert	1.2.0	ii 
ssldump	1.9-2	ii 
sslh	2.3.1-1	ii 
sslscan	2.1.5-1	ii 
sslsplit	0.5.5-3	ii 
sslyze	6.3.1-0kali3	ii 
starkiller	3.5.0+ds-0kali1	ii 
statsprocessor	0.11+git20160316-5	ii 
stunnel	3:5.80-1	ii 
stunnel4	3:5.80-1	ii 
sudo	1.9.17p2-7	ii 
swaks	20240103.0-2	ii 
systemd	261.2-1	ii 
systemd-sysv	261.2-1	ii 
sysvinit-utils	3.18-1	ii 
tar	1.35+dfsg-5	ii 
tasksel	3.89+kali1	ii 
tasksel-data	3.89+kali1	ii 
tcl-expect:amd64	5.45.4-8	ii 
tcl8.6	8.6.18+dfsg-1	ii 
tcl9.0	9.0.4+dfsg-1	ii 
tcpdump	4.99.6-2	ii 
tcpick	0.2.1-12	ii 
tcpreplay	4.5.4-1	ii 
telnet	0.17+2.8-3	ii 
testdisk	7.2-0.2+b1	ii 
tftp-hpa	5.4-2	ii 
thc-ipv6	3.8-2	ii 
thc-pptp-bruter	0.1.4-1kali5	ii 
theharvester	4.11.1-0kali1	ii 
tmux	3.7b-1	ii 
tnftp	20260211-2	ii 
traceroute	1:2.1.6-1	ii 
tree	2.3.2-1	ii 
tshark	4.6.6-1	ii 
tzdata	2026c-1	ii 
tzdata-legacy	2026c-1	ii 
ucf	3.0056	ii 
udev	261.2-1	ii 
udptunnel	1.1-12+b1	ii 
unicode-data	17.0.0-2	ii 
unicorn-magic	3.12-0kali3	ii 
unix-privesc-check	1.4-0kali1	ii 
unrar	1:7.2.7-2	ii 
unzip	6.0-30	ii 
update-inetd	4.54	ii 
upx-ucl	4.2.4-1.1	ii 
usbutils	1:019-1	ii 
util-linux	2.42.2-2	ii 
vboot-kernel-utils	0~R106-15054.B+dfsg-0.1	ii 
vboot-utils	0~R106-15054.B+dfsg-0.1	ii 
vim	2:9.2.0858-1	ii 
vim-common	2:9.2.0858-1	ii 
vim-runtime	2:9.2.0858-1	ii 
vlan	2.0.5+nmu3	ii 
voiphopper	2.04-1kali7	ii 
vpnc	0.5.3+git20260629-1	ii 
vpnc-scripts	0.1~git20220510-1.1	ii 
wafw00f	2.4.2-1	ii 
wce	1.42-beta-0kali4	ii 
weasyprint	69.0-2	ii 
webshells	1.1+kali8	ii 
weevely	4.0.2-1	ii 
wfuzz	3.1.0-6	ii 
wget	1.25.0-3	ii 
whatweb	0.6.4-1	ii 
whois	5.6.6	ii 
wifite	2.8.2-1	ii 
windows-binaries	0.6.10	ii 
wireshark	4.6.6-1	ii 
wireshark-common	4.6.6-1	ii 
wordlists	2026.2.0	ii 
wpscan	4.1.0-0kali1	ii 
x11-common	1:7.7+26	ii 
x11-utils	7.7+7	ii 
xdg-utils	1.2.1-2	ii 
xkb-data	2.47-1	ii 
xxd	2:9.2.0858-1	ii 
zip	3.0-16	ii 
zlib1g-dev:amd64	1:1.3.dfsg+really1.3.2-3	ii 
zlib1g:amd64	1:1.3.dfsg+really1.3.2-3	ii 
zsh	5.9.2-1+b1	ii 
zsh-autosuggestions	0.7.1-1	ii 
zsh-common	5.9.2-1	ii 
zsh-syntax-highlighting	0.8.0-2	ii 
